"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if customer names are validated when adding new customer","1438","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 10:58:23 GMT 2025","failed","Tue Jul 08 10:58:24 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a customer can successfully make a deposit","2207","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 10:57:33 GMT 2025","passed","Tue Jul 08 10:57:35 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if currency is required to open an account","6404","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 10:58:54 GMT 2025","passed","Tue Jul 08 10:59:01 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","7398","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:59 GMT 2025","passed","Tue Jul 08 10:58:07 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1353","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 10:58:25 GMT 2025","failed","Tue Jul 08 10:58:26 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when making deposits","7030","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:45 GMT 2025","passed","Tue Jul 08 10:57:52 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","3160","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 10:58:49 GMT 2025","passed","Tue Jul 08 10:58:52 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if a customer profile is required to open an account","6133","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 10:58:50 GMT 2025","passed","Tue Jul 08 10:58:56 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","7354","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 10:58:15 GMT 2025","passed","Tue Jul 08 10:58:22 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1409","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 10:58:42 GMT 2025","passed","Tue Jul 08 10:58:44 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer postal code is validated when adding new customer","1416","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 10:58:39 GMT 2025","failed","Tue Jul 08 10:58:40 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when making deposits","7306","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:37 GMT 2025","passed","Tue Jul 08 10:57:44 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer can successfully make a deposit","1901","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 10:57:23 GMT 2025","passed","Tue Jul 08 10:57:25 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when withdrawing","7378","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 10:58:26 GMT 2025","passed","Tue Jul 08 10:58:34 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","6993","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:27 GMT 2025","passed","Tue Jul 08 10:57:34 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer names are validated when adding new customer","1419","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 10:58:36 GMT 2025","failed","Tue Jul 08 10:58:37 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if customer names are validated when adding new customer","784","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 10:58:24 GMT 2025","failed","Tue Jul 08 10:58:25 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if customers can successfully withdraw their funds","2200","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 10:58:04 GMT 2025","passed","Tue Jul 08 10:58:06 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7324","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 10:58:17 GMT 2025","passed","Tue Jul 08 10:58:24 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1346","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 10:58:27 GMT 2025","passed","Tue Jul 08 10:58:28 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customers can successfully withdraw their funds","1936","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 10:57:54 GMT 2025","passed","Tue Jul 08 10:57:55 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customers can successfully withdraw their funds","2197","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 10:57:57 GMT 2025","passed","Tue Jul 08 10:57:59 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a bank manager is able to add new customers","760","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 10:58:31 GMT 2025","passed","Tue Jul 08 10:58:31 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to open an account for a customer","2195","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 10:58:49 GMT 2025","passed","Tue Jul 08 10:58:52 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when making deposits","7365","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:33 GMT 2025","passed","Tue Jul 08 10:57:41 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7352","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:41 GMT 2025","passed","Tue Jul 08 10:57:48 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7005","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:36 GMT 2025","passed","Tue Jul 08 10:57:43 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","1367","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 10:58:58 GMT 2025","passed","Tue Jul 08 10:59:00 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when making deposits","7331","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:55 GMT 2025","passed","Tue Jul 08 10:58:02 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer can successfully access their own account","1513","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 10:57:16 GMT 2025","passed","Tue Jul 08 10:57:17 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when making deposits","7270","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:49 GMT 2025","passed","Tue Jul 08 10:57:56 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer can successfully access their own account","1646","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 10:57:25 GMT 2025","passed","Tue Jul 08 10:57:26 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer postal code is validated when adding new customer","762","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 10:58:28 GMT 2025","failed","Tue Jul 08 10:58:28 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to open an account for a customer","2315","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 10:59:11 GMT 2025","passed","Tue Jul 08 10:59:13 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a customer profile is required to open an account","6367","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 10:58:42 GMT 2025","passed","Tue Jul 08 10:58:49 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if a bank manager is able to add new customers","1413","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 10:58:46 GMT 2025","passed","Tue Jul 08 10:58:47 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customers can view their own transaction history","1591","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 10:57:19 GMT 2025","passed","Tue Jul 08 10:57:21 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if amount gets validated when making deposits","7285","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 10:57:46 GMT 2025","passed","Tue Jul 08 10:57:53 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer can successfully access their own account","1946","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 10:57:25 GMT 2025","passed","Tue Jul 08 10:57:27 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a bank manager is able to add new customers","1345","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 10:58:29 GMT 2025","passed","Tue Jul 08 10:58:31 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to delete a customer account","1719","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 10:58:37 GMT 2025","passed","Tue Jul 08 10:58:39 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customers can view their own transaction history","2084","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 10:57:28 GMT 2025","passed","Tue Jul 08 10:57:30 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if currency is required to open an account","6352","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 10:58:35 GMT 2025","passed","Tue Jul 08 10:58:41 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to add new customers","798","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 10:58:34 GMT 2025","passed","Tue Jul 08 10:58:35 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
