"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if currency is required to open an account","6110","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 15:45:14 GMT 2025","passed","Tue Jul 08 15:45:21 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to add new customers","879","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 15:45:04 GMT 2025","passed","Tue Jul 08 15:45:05 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer names are validated when adding new customer","1419","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 15:44:54 GMT 2025","failed","Tue Jul 08 15:44:55 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when withdrawing","6952","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 15:44:39 GMT 2025","passed","Tue Jul 08 15:44:46 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7326","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 15:44:47 GMT 2025","passed","Tue Jul 08 15:44:54 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1402","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 15:45:10 GMT 2025","passed","Tue Jul 08 15:45:12 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customers can successfully withdraw their funds","2236","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 15:44:27 GMT 2025","passed","Tue Jul 08 15:44:29 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customers can successfully withdraw their funds","1924","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 15:44:27 GMT 2025","passed","Tue Jul 08 15:44:29 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7404","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 15:44:30 GMT 2025","passed","Tue Jul 08 15:44:37 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","6963","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 15:44:48 GMT 2025","passed","Tue Jul 08 15:44:55 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can view their own transaction history","1579","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 15:43:53 GMT 2025","passed","Tue Jul 08 15:43:55 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if customer names are validated when adding new customer","759","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 15:44:57 GMT 2025","failed","Tue Jul 08 15:44:58 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a customer can successfully make a deposit","1877","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 15:43:57 GMT 2025","passed","Tue Jul 08 15:43:59 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when making deposits","6959","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 15:44:09 GMT 2025","passed","Tue Jul 08 15:44:16 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1343","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 15:44:58 GMT 2025","passed","Tue Jul 08 15:44:59 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a customer profile is required to open an account","6410","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 15:45:27 GMT 2025","passed","Tue Jul 08 15:45:34 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if currency is required to open an account","6396","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 15:45:20 GMT 2025","passed","Tue Jul 08 15:45:26 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","6993","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 15:44:00 GMT 2025","passed","Tue Jul 08 15:44:07 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer can successfully access their own account","1899","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 15:43:56 GMT 2025","passed","Tue Jul 08 15:43:58 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer postal code is validated when adding new customer","1416","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 15:45:07 GMT 2025","failed","Tue Jul 08 15:45:09 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customer names are validated when adding new customer","1929","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 15:45:04 GMT 2025","failed","Tue Jul 08 15:45:06 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a customer can successfully make a deposit","2391","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 15:44:08 GMT 2025","passed","Tue Jul 08 15:44:10 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when making deposits","7319","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 15:44:19 GMT 2025","passed","Tue Jul 08 15:44:26 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
