"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify checkout option is available when cart has items","0","verifyCheckoutOptionIsAvailableWhenCartHasItems","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","skipped","Sat Aug 09 11:18:17 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionIsAvailableWhenCartHasItems"
"Verify login with invalid credentials: {desc}","1","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 11:18:10 GMT 2025","skipped","Sat Aug 09 11:18:10 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify cart count badge is updated when adding items","1","verifyCartCountBadgeWhenAddingToCart","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","skipped","Sat Aug 09 11:18:17 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyCartCountBadgeWhenAddingToCart"
"","0","afterExample","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","broken","Sat Aug 09 11:18:17 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","afterExample"
"Verify login with invalid credentials: {desc}","3","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","skipped","Sat Aug 09 11:18:17 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"","0","afterExample","SelenideGridSuite","Sat Aug 09 11:18:10 GMT 2025","broken","Sat Aug 09 11:18:10 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","afterExample"
"","0","afterExample","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","broken","Sat Aug 09 11:18:17 GMT 2025","tests.checkout.OverviewTest","Cross-Browser Tests","tests.checkout.OverviewTest","afterExample"
"Verify checkout option does not appear when cart is empty","1","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty","SelenideGridSuite","Sat Aug 09 11:18:10 GMT 2025","skipped","Sat Aug 09 11:18:10 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty"
"Verify cart item can be removed","0","verifyCartItemCanBeRemoved","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","skipped","Sat Aug 09 11:18:17 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCartItemCanBeRemoved"
"","0","afterExample","SelenideGridSuite","Sat Aug 09 11:18:10 GMT 2025","broken","Sat Aug 09 11:18:10 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","afterExample"
"Verify login with invalid credentials: {desc}","0","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","skipped","Sat Aug 09 11:18:17 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify checkout completion","0","verifyCheckoutCompletion","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","skipped","Sat Aug 09 11:18:17 GMT 2025","tests.checkout.CompleteTest","Cross-Browser Tests","tests.checkout.CompleteTest","verifyCheckoutCompletion"
"Verify billing info is properly validated: {desc}","1","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 11:18:10 GMT 2025","skipped","Sat Aug 09 11:18:10 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify billing info is properly validated: {desc}","0","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","skipped","Sat Aug 09 11:18:17 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"","0","afterExample","SelenideGridSuite","Sat Aug 09 11:18:17 GMT 2025","broken","Sat Aug 09 11:18:17 GMT 2025","tests.checkout.CompleteTest","Cross-Browser Tests","tests.checkout.CompleteTest","afterExample"
"Verify checkout completion","1","verifyCheckoutCompletion","SelenideGridSuite","Sat Aug 09 11:18:10 GMT 2025","skipped","Sat Aug 09 11:18:10 GMT 2025","tests.checkout.CompleteTest","Cross-Browser Tests","tests.checkout.CompleteTest","verifyCheckoutCompletion"
