"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if amount gets validated when making deposits","7395","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:39:53 GMT 2025","passed","Tue Jul 08 12:40:00 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","3025","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 12:40:36 GMT 2025","passed","Tue Jul 08 12:40:39 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if a bank manager is able to add new customers","788","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:40:38 GMT 2025","passed","Tue Jul 08 12:40:39 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if currency is required to open an account","6347","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 12:40:39 GMT 2025","passed","Tue Jul 08 12:40:46 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to add new customers","1360","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:40:31 GMT 2025","passed","Tue Jul 08 12:40:33 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","6996","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:19 GMT 2025","passed","Tue Jul 08 12:40:26 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7258","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:11 GMT 2025","passed","Tue Jul 08 12:40:19 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","2317","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 12:40:11 GMT 2025","passed","Tue Jul 08 12:40:13 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customer can successfully access their own account","1552","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 12:39:19 GMT 2025","passed","Tue Jul 08 12:39:21 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when making deposits","7325","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:39:44 GMT 2025","passed","Tue Jul 08 12:39:51 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","6990","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:10 GMT 2025","passed","Tue Jul 08 12:40:17 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7335","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:03 GMT 2025","passed","Tue Jul 08 12:40:11 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1366","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:40:34 GMT 2025","passed","Tue Jul 08 12:40:35 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when making deposits","7259","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:39:45 GMT 2025","passed","Tue Jul 08 12:39:53 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer names are validated when adding new customer","818","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 12:40:28 GMT 2025","failed","Tue Jul 08 12:40:29 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a bank manager is able to add new customers","1387","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:40:49 GMT 2025","passed","Tue Jul 08 12:40:51 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a customer profile is required to open an account","6400","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 12:41:10 GMT 2025","passed","Tue Jul 08 12:41:16 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if a customer can successfully make a deposit","2314","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 12:39:35 GMT 2025","passed","Tue Jul 08 12:39:37 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when withdrawing","7374","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:24 GMT 2025","passed","Tue Jul 08 12:40:31 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1397","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 12:40:46 GMT 2025","failed","Tue Jul 08 12:40:47 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a customer can successfully make a deposit","1916","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 12:39:26 GMT 2025","passed","Tue Jul 08 12:39:28 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customer names are validated when adding new customer","1393","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 12:40:43 GMT 2025","failed","Tue Jul 08 12:40:44 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when withdrawing","7384","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:19 GMT 2025","passed","Tue Jul 08 12:40:26 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","1408","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 12:41:02 GMT 2025","passed","Tue Jul 08 12:41:04 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer postal code is validated when adding new customer","1352","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 12:40:29 GMT 2025","failed","Tue Jul 08 12:40:31 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customers can successfully withdraw their funds","1900","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 12:39:57 GMT 2025","passed","Tue Jul 08 12:39:59 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a bank manager is able to add new customers","1387","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:40:53 GMT 2025","passed","Tue Jul 08 12:40:54 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer can successfully access their own account","1923","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 12:39:29 GMT 2025","passed","Tue Jul 08 12:39:31 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a bank manager is able to add new customers","810","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:40:35 GMT 2025","passed","Tue Jul 08 12:40:35 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customers can view their own transaction history","1585","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 12:39:23 GMT 2025","passed","Tue Jul 08 12:39:24 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if amount gets validated when withdrawing","7051","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:01 GMT 2025","passed","Tue Jul 08 12:40:08 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","1761","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 12:40:41 GMT 2025","passed","Tue Jul 08 12:40:43 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customer postal code is validated when adding new customer","794","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 12:40:31 GMT 2025","failed","Tue Jul 08 12:40:32 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when withdrawing","7439","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:40:33 GMT 2025","passed","Tue Jul 08 12:40:41 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if currency is required to open an account","6385","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 12:41:01 GMT 2025","passed","Tue Jul 08 12:41:08 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
