"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if customers can view their own transaction history","0","verify","BankAppSuite","Fri Jul 04 11:00:30 GMT 2025","skipped","Fri Jul 04 11:00:30 GMT 2025","tests.customer.TransactionHistoryTest","Firefox Tests","tests.customer.TransactionHistoryTest","verify"
"","0","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:38 GMT 2025","skipped","Fri Jul 04 11:00:38 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","0","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customer can successfully access their own account","4","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 11:00:23 GMT 2025","skipped","Fri Jul 04 11:00:23 GMT 2025","tests.login.CustomerLoginTest","Firefox Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"","0","setup","BankAppSuite","Fri Jul 04 11:00:49 GMT 2025","broken","Fri Jul 04 11:00:49 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","setup"
"","0","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:38 GMT 2025","skipped","Fri Jul 04 11:00:38 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","2088","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 11:01:37 GMT 2025","passed","Fri Jul 04 11:01:39 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"","1028","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:01:26 GMT 2025","passed","Fri Jul 04 11:01:27 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","1490","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 11:02:03 GMT 2025","passed","Fri Jul 04 11:02:05 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"","0","setup","BankAppSuite","Fri Jul 04 11:00:35 GMT 2025","broken","Fri Jul 04 11:00:35 GMT 2025","tests.customer.TransactionHistoryTest","Edge Tests","tests.customer.TransactionHistoryTest","setup"
"","6977","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:01:03 GMT 2025","passed","Fri Jul 04 11:01:10 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","6186","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:01:54 GMT 2025","passed","Fri Jul 04 11:02:01 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"","2173","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 11:00:47 GMT 2025","passed","Fri Jul 04 11:00:49 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"","6954","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:54 GMT 2025","passed","Fri Jul 04 11:01:01 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","7231","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:01:10 GMT 2025","passed","Fri Jul 04 11:01:18 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","978","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 11:01:28 GMT 2025","failed","Fri Jul 04 11:01:29 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"","1379","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 11:02:06 GMT 2025","passed","Fri Jul 04 11:02:07 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"","6386","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:01:43 GMT 2025","passed","Fri Jul 04 11:01:49 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"","0","setup","BankAppSuite","Fri Jul 04 11:00:57 GMT 2025","broken","Fri Jul 04 11:00:57 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","setup"
"Verify if customer can successfully access their own account","0","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 11:00:25 GMT 2025","skipped","Fri Jul 04 11:00:25 GMT 2025","tests.login.CustomerLoginTest","Chrome Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"","1024","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:01:38 GMT 2025","passed","Fri Jul 04 11:01:39 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","7078","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:01:01 GMT 2025","passed","Fri Jul 04 11:01:08 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","6101","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:01:48 GMT 2025","passed","Fri Jul 04 11:01:54 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if customer can successfully access their own account","4","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 11:00:25 GMT 2025","skipped","Fri Jul 04 11:00:25 GMT 2025","tests.login.CustomerLoginTest","Edge Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"","4","setup","BankAppSuite","Fri Jul 04 11:00:25 GMT 2025","broken","Fri Jul 04 11:00:25 GMT 2025","tests.login.CustomerLoginTest","Edge Tests","tests.login.CustomerLoginTest","setup"
"","7007","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:01:08 GMT 2025","passed","Fri Jul 04 11:01:15 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","0","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","6222","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:01:46 GMT 2025","passed","Fri Jul 04 11:01:52 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"","6145","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:01:51 GMT 2025","passed","Fri Jul 04 11:01:58 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"","6979","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:59 GMT 2025","passed","Fri Jul 04 11:01:06 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","1","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","1","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","2329","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 11:01:41 GMT 2025","passed","Fri Jul 04 11:01:43 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"","1","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","7","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","1005","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 11:01:21 GMT 2025","failed","Fri Jul 04 11:01:22 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"","0","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"","1106","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:01:36 GMT 2025","passed","Fri Jul 04 11:01:37 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","0","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:42 GMT 2025","skipped","Fri Jul 04 11:00:42 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","995","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:01:33 GMT 2025","passed","Fri Jul 04 11:01:34 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","7145","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:00:52 GMT 2025","passed","Fri Jul 04 11:00:59 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
