"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if amount gets validated when making deposits","7303","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:09 GMT 2025","passed","Tue Jul 08 19:55:16 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer profile is required to open an account","6147","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:56:12 GMT 2025","passed","Tue Jul 08 19:56:18 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if customers can successfully withdraw their funds","2120","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 19:55:32 GMT 2025","passed","Tue Jul 08 19:55:34 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7423","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:42 GMT 2025","passed","Tue Jul 08 19:55:50 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can view their own transaction history","2317","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 19:55:14 GMT 2025","passed","Tue Jul 08 19:55:16 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if a bank manager is able to add new customers","1342","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 19:56:03 GMT 2025","passed","Tue Jul 08 19:56:04 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to open an account for a customer","2420","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 19:57:01 GMT 2025","passed","Tue Jul 08 19:57:03 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when making deposits","7051","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:54:58 GMT 2025","passed","Tue Jul 08 19:55:05 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer profile is required to open an account","6474","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:56:52 GMT 2025","passed","Tue Jul 08 19:56:58 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","7449","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:31 GMT 2025","passed","Tue Jul 08 19:55:39 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","778","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 19:55:50 GMT 2025","failed","Tue Jul 08 19:55:51 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when withdrawing","7480","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:54 GMT 2025","passed","Tue Jul 08 19:56:02 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if currency is required to open an account","6457","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:56:43 GMT 2025","passed","Tue Jul 08 19:56:50 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","6899","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:07 GMT 2025","passed","Tue Jul 08 19:55:14 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7033","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:54:50 GMT 2025","passed","Tue Jul 08 19:54:57 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","1400","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 19:56:21 GMT 2025","passed","Tue Jul 08 19:56:22 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a customer profile is required to open an account","6358","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:56:18 GMT 2025","passed","Tue Jul 08 19:56:24 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if a customer can successfully make a deposit","1854","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 19:54:46 GMT 2025","passed","Tue Jul 08 19:54:48 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customers can view their own transaction history","1639","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 19:54:42 GMT 2025","passed","Tue Jul 08 19:54:44 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if amount gets validated when withdrawing","7021","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:20 GMT 2025","passed","Tue Jul 08 19:55:27 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer can successfully access their own account","1876","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 19:55:10 GMT 2025","passed","Tue Jul 08 19:55:12 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if currency is required to open an account","6165","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:56:04 GMT 2025","passed","Tue Jul 08 19:56:10 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if customer postal code is validated when adding new customer","1471","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 19:56:27 GMT 2025","failed","Tue Jul 08 19:56:28 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to add new customers","1343","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 19:56:05 GMT 2025","passed","Tue Jul 08 19:56:06 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","7462","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:56:04 GMT 2025","passed","Tue Jul 08 19:56:11 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7391","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:34 GMT 2025","passed","Tue Jul 08 19:55:42 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7596","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:41 GMT 2025","passed","Tue Jul 08 19:55:48 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","1921","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 19:55:16 GMT 2025","passed","Tue Jul 08 19:55:18 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7257","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:50 GMT 2025","passed","Tue Jul 08 19:55:57 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7580","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:22 GMT 2025","passed","Tue Jul 08 19:55:30 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer can successfully access their own account","2769","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 19:54:59 GMT 2025","passed","Tue Jul 08 19:55:02 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customers can successfully withdraw their funds","2409","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 19:55:50 GMT 2025","passed","Tue Jul 08 19:55:53 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when making deposits","7274","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:55:16 GMT 2025","passed","Tue Jul 08 19:55:24 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer names are validated when adding new customer","1476","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 19:56:23 GMT 2025","failed","Tue Jul 08 19:56:24 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
