"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if a bank manager is able to delete a customer account","3075","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 20:18:56 GMT 2025","passed","Tue Jul 08 20:18:59 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customer postal code is validated when adding new customer","1368","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 20:18:50 GMT 2025","failed","Tue Jul 08 20:18:51 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when making deposits","7250","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:06 GMT 2025","passed","Tue Jul 08 20:18:13 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7352","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:28 GMT 2025","passed","Tue Jul 08 20:18:35 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7276","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:17:58 GMT 2025","passed","Tue Jul 08 20:18:06 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1415","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 20:19:16 GMT 2025","passed","Tue Jul 08 20:19:17 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","7254","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:40 GMT 2025","passed","Tue Jul 08 20:18:47 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7348","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:59 GMT 2025","passed","Tue Jul 08 20:19:07 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","2205","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 20:18:37 GMT 2025","passed","Tue Jul 08 20:18:39 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customer postal code is validated when adding new customer","1410","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 20:19:12 GMT 2025","failed","Tue Jul 08 20:19:14 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to delete a customer account","3135","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 20:19:22 GMT 2025","passed","Tue Jul 08 20:19:25 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customers can successfully withdraw their funds","2131","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 20:18:22 GMT 2025","passed","Tue Jul 08 20:18:24 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when making deposits","7288","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:10 GMT 2025","passed","Tue Jul 08 20:18:17 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer can successfully make a deposit","2209","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 20:17:56 GMT 2025","passed","Tue Jul 08 20:17:58 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if a customer profile is required to open an account","6386","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 20:19:07 GMT 2025","passed","Tue Jul 08 20:19:13 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","6936","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:10 GMT 2025","passed","Tue Jul 08 20:18:17 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer profile is required to open an account","6405","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 20:19:36 GMT 2025","passed","Tue Jul 08 20:19:42 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","6923","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:41 GMT 2025","passed","Tue Jul 08 20:18:48 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","787","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 20:19:02 GMT 2025","failed","Tue Jul 08 20:19:03 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customer can successfully access their own account","1689","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 20:17:58 GMT 2025","passed","Tue Jul 08 20:18:00 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when withdrawing","7292","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:24 GMT 2025","passed","Tue Jul 08 20:18:31 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if currency is required to open an account","6141","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 20:19:15 GMT 2025","passed","Tue Jul 08 20:19:21 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to open an account for a customer","2239","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 20:19:14 GMT 2025","passed","Tue Jul 08 20:19:16 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a bank manager is able to add new customers","1366","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 20:18:54 GMT 2025","passed","Tue Jul 08 20:18:55 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a customer profile is required to open an account","6107","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 20:19:24 GMT 2025","passed","Tue Jul 08 20:19:30 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","6904","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:32 GMT 2025","passed","Tue Jul 08 20:18:39 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer can successfully access their own account","1718","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 20:17:51 GMT 2025","passed","Tue Jul 08 20:17:52 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer can successfully access their own account","1509","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 20:17:50 GMT 2025","passed","Tue Jul 08 20:17:52 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customers can view their own transaction history","2044","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 20:17:53 GMT 2025","passed","Tue Jul 08 20:17:55 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if amount gets validated when making deposits","7375","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:19 GMT 2025","passed","Tue Jul 08 20:18:26 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer can successfully make a deposit","1887","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 20:17:58 GMT 2025","passed","Tue Jul 08 20:18:00 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customers can view their own transaction history","1524","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 20:17:54 GMT 2025","passed","Tue Jul 08 20:17:56 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if a bank manager is able to add new customers","759","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 20:19:05 GMT 2025","passed","Tue Jul 08 20:19:06 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","6864","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:50 GMT 2025","passed","Tue Jul 08 20:18:56 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7299","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:14 GMT 2025","passed","Tue Jul 08 20:18:21 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","6943","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:19 GMT 2025","passed","Tue Jul 08 20:18:26 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7269","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:32 GMT 2025","passed","Tue Jul 08 20:18:39 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer names are validated when adding new customer","761","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 20:18:59 GMT 2025","failed","Tue Jul 08 20:19:00 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a bank manager is able to open an account for a customer","2289","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 20:19:44 GMT 2025","passed","Tue Jul 08 20:19:46 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if currency is required to open an account","6374","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 20:19:00 GMT 2025","passed","Tue Jul 08 20:19:06 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to delete a customer account","1643","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 20:19:11 GMT 2025","passed","Tue Jul 08 20:19:13 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if amount gets validated when making deposits","6959","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:18:02 GMT 2025","passed","Tue Jul 08 20:18:09 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","1824","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 20:18:28 GMT 2025","passed","Tue Jul 08 20:18:30 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a bank manager is able to open an account for a customer","1354","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 20:19:32 GMT 2025","passed","Tue Jul 08 20:19:34 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
