"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if amount gets validated when withdrawing","7262","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:41:15 GMT 2025","passed","Tue Jul 08 19:41:23 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can view their own transaction history","2265","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 19:40:26 GMT 2025","passed","Tue Jul 08 19:40:29 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if amount gets validated when withdrawing","7240","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:41:08 GMT 2025","passed","Tue Jul 08 19:41:15 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1340","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 19:41:30 GMT 2025","passed","Tue Jul 08 19:41:31 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to add new customers","1401","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 19:41:31 GMT 2025","passed","Tue Jul 08 19:41:32 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if currency is required to open an account","6351","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:41:36 GMT 2025","passed","Tue Jul 08 19:41:42 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","6928","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:41:10 GMT 2025","passed","Tue Jul 08 19:41:17 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","2178","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 19:41:50 GMT 2025","passed","Tue Jul 08 19:41:52 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer names are validated when adding new customer","1418","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 19:41:24 GMT 2025","failed","Tue Jul 08 19:41:25 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if customers can view their own transaction history","2136","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 19:40:29 GMT 2025","passed","Tue Jul 08 19:40:31 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if customer can successfully access their own account","1574","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 19:40:17 GMT 2025","passed","Tue Jul 08 19:40:19 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer can successfully access their own account","1750","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 19:40:24 GMT 2025","passed","Tue Jul 08 19:40:26 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when making deposits","7261","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:40:42 GMT 2025","passed","Tue Jul 08 19:40:49 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1404","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 19:41:28 GMT 2025","failed","Tue Jul 08 19:41:29 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to open an account for a customer","1386","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 19:42:03 GMT 2025","passed","Tue Jul 08 19:42:04 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when making deposits","7471","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:40:41 GMT 2025","passed","Tue Jul 08 19:40:48 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","2128","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 19:40:57 GMT 2025","passed","Tue Jul 08 19:41:00 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7563","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:41:00 GMT 2025","passed","Tue Jul 08 19:41:08 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","6984","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:40:40 GMT 2025","passed","Tue Jul 08 19:40:47 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","2991","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 19:41:32 GMT 2025","passed","Tue Jul 08 19:41:35 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if a customer profile is required to open an account","6651","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:41:54 GMT 2025","passed","Tue Jul 08 19:42:00 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","6986","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:41:19 GMT 2025","passed","Tue Jul 08 19:41:26 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7266","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:40:50 GMT 2025","passed","Tue Jul 08 19:40:57 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer names are validated when adding new customer","1404","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 19:41:25 GMT 2025","failed","Tue Jul 08 19:41:27 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a bank manager is able to add new customers","794","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 19:41:38 GMT 2025","passed","Tue Jul 08 19:41:39 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a customer can successfully make a deposit","2442","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 19:40:31 GMT 2025","passed","Tue Jul 08 19:40:34 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when making deposits","7359","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:40:49 GMT 2025","passed","Tue Jul 08 19:40:57 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7016","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:40:31 GMT 2025","passed","Tue Jul 08 19:40:38 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","3139","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 19:41:36 GMT 2025","passed","Tue Jul 08 19:41:39 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if a customer profile is required to open an account","6352","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 19:41:43 GMT 2025","passed","Tue Jul 08 19:41:49 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if customers can successfully withdraw their funds","1912","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 19:40:57 GMT 2025","passed","Tue Jul 08 19:40:59 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a bank manager is able to open an account for a customer","2286","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 19:41:55 GMT 2025","passed","Tue Jul 08 19:41:57 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer names are validated when adding new customer","793","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 19:41:28 GMT 2025","failed","Tue Jul 08 19:41:29 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a customer can successfully make a deposit","2319","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 19:40:30 GMT 2025","passed","Tue Jul 08 19:40:32 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when making deposits","7566","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 19:40:34 GMT 2025","passed","Tue Jul 08 19:40:42 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7284","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:41:00 GMT 2025","passed","Tue Jul 08 19:41:07 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7333","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 19:41:17 GMT 2025","passed","Tue Jul 08 19:41:24 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
