"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify products are populated and contain details","659","verifyProductsArePopulated","SelenideGridSuite","Sat Aug 09 13:46:22 GMT 2025","passed","Sat Aug 09 13:46:22 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyProductsArePopulated"
"Verify login with invalid credentials: {desc}","337","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 13:46:01 GMT 2025","passed","Sat Aug 09 13:46:01 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify checkout option does not appear when cart is empty","293","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty","SelenideGridSuite","Sat Aug 09 13:46:02 GMT 2025","failed","Sat Aug 09 13:46:03 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty"
"Verify item `Remove` option from inventory page works correctly","864","verifyRemoveItemFromInventory","SelenideGridSuite","Sat Aug 09 13:46:02 GMT 2025","passed","Sat Aug 09 13:46:02 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyRemoveItemFromInventory"
"Verify login with invalid credentials: {desc}","333","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 13:46:00 GMT 2025","passed","Sat Aug 09 13:46:00 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify items added to cart reflect in the cart page","734","verifyItemsAddedToCartReflectInCartPage","SelenideGridSuite","Sat Aug 09 13:46:21 GMT 2025","passed","Sat Aug 09 13:46:22 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyItemsAddedToCartReflectInCartPage"
"Verify billing info is properly validated: {desc}","282","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 13:46:07 GMT 2025","passed","Sat Aug 09 13:46:08 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify billing info is properly validated: {desc}","370","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 13:46:06 GMT 2025","passed","Sat Aug 09 13:46:07 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify checkout option is available when cart has items","347","verifyCheckoutOptionIsAvailableWhenCartHasItems","SelenideGridSuite","Sat Aug 09 13:46:03 GMT 2025","passed","Sat Aug 09 13:46:03 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionIsAvailableWhenCartHasItems"
"Verify login with invalid credentials: {desc}","355","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 13:46:20 GMT 2025","passed","Sat Aug 09 13:46:20 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify login with invalid credentials: {desc}","433","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 13:46:21 GMT 2025","passed","Sat Aug 09 13:46:22 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify billing info is properly validated: {desc}","375","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 13:46:30 GMT 2025","passed","Sat Aug 09 13:46:30 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify login with invalid credentials: {desc}","383","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 13:46:00 GMT 2025","passed","Sat Aug 09 13:46:00 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify billing info is properly validated: {desc}","379","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 13:46:28 GMT 2025","passed","Sat Aug 09 13:46:28 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify items added to cart reflect in the cart page","508","verifyItemsAddedToCartReflectInCartPage","SelenideGridSuite","Sat Aug 09 13:46:01 GMT 2025","passed","Sat Aug 09 13:46:01 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyItemsAddedToCartReflectInCartPage"
"Verify cart item can be removed","808","verifyCartItemCanBeRemoved","SelenideGridSuite","Sat Aug 09 13:46:02 GMT 2025","passed","Sat Aug 09 13:46:03 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCartItemCanBeRemoved"
"Verify login with invalid credentials: {desc}","435","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 13:46:22 GMT 2025","passed","Sat Aug 09 13:46:22 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
