"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify billing info is properly validated: {desc}","491","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 14:10:08 GMT 2025","passed","Sat Aug 09 14:10:09 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify item `Remove` option from inventory page works correctly","859","verifyRemoveItemFromInventory","SelenideGridSuite","Sat Aug 09 14:09:44 GMT 2025","passed","Sat Aug 09 14:09:45 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyRemoveItemFromInventory"
"Verify cart count badge is updated when adding items","971","verifyCartCountBadgeWhenAddingToCart","SelenideGridSuite","Sat Aug 09 14:10:02 GMT 2025","passed","Sat Aug 09 14:10:03 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyCartCountBadgeWhenAddingToCart"
"Verify billing info is properly validated: {desc}","432","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 14:09:48 GMT 2025","passed","Sat Aug 09 14:09:48 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify billing info is properly validated: {desc}","284","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 14:09:50 GMT 2025","passed","Sat Aug 09 14:09:50 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify billing info is properly validated: {desc}","377","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 14:09:46 GMT 2025","passed","Sat Aug 09 14:09:47 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify login with invalid credentials: {desc}","518","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 14:09:41 GMT 2025","passed","Sat Aug 09 14:09:42 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify checkout completion","42","verifyCheckoutCompletion","SelenideGridSuite","Sat Aug 09 14:09:49 GMT 2025","passed","Sat Aug 09 14:09:49 GMT 2025","tests.checkout.CompleteTest","Cross-Browser Tests","tests.checkout.CompleteTest","verifyCheckoutCompletion"
"Verify checkout option is available when cart has items","344","verifyCheckoutOptionIsAvailableWhenCartHasItems","SelenideGridSuite","Sat Aug 09 14:09:46 GMT 2025","passed","Sat Aug 09 14:09:46 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionIsAvailableWhenCartHasItems"
"Verify login with invalid credentials: {desc}","445","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 14:10:05 GMT 2025","passed","Sat Aug 09 14:10:05 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify checkout option is available when cart has items","727","verifyCheckoutOptionIsAvailableWhenCartHasItems","SelenideGridSuite","Sat Aug 09 14:10:06 GMT 2025","passed","Sat Aug 09 14:10:07 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionIsAvailableWhenCartHasItems"
"Verify checkout option does not appear when cart is empty","267","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty","SelenideGridSuite","Sat Aug 09 14:09:45 GMT 2025","failed","Sat Aug 09 14:09:45 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty"
"Verify login with invalid credentials: {desc}","296","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 14:09:42 GMT 2025","passed","Sat Aug 09 14:09:43 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify checkout option does not appear when cart is empty","409","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty","SelenideGridSuite","Sat Aug 09 14:10:06 GMT 2025","failed","Sat Aug 09 14:10:06 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCheckoutOptionDoesNotAppearWhenCartIsEmpty"
"Verify cart count badge is updated when removing items","652","verifyCartCountBadgeWhenRemovingFromCart","SelenideGridSuite","Sat Aug 09 14:09:43 GMT 2025","passed","Sat Aug 09 14:09:43 GMT 2025","tests.product.InventoryTest","Cross-Browser Tests","tests.product.InventoryTest","verifyCartCountBadgeWhenRemovingFromCart"
"Verify login with valid credentials: {desc}","978","verifyLoginWithValidCredentials","SelenideGridSuite","Sat Aug 09 14:10:01 GMT 2025","passed","Sat Aug 09 14:10:02 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithValidCredentials"
"Verify login with invalid credentials: {desc}","321","verifyLoginWithInvalidCredentials","SelenideGridSuite","Sat Aug 09 14:09:43 GMT 2025","passed","Sat Aug 09 14:09:43 GMT 2025","tests.login.LoginTest","Cross-Browser Tests","tests.login.LoginTest","verifyLoginWithInvalidCredentials"
"Verify billing info is properly validated: {desc}","372","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 14:10:15 GMT 2025","passed","Sat Aug 09 14:10:15 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
"Verify filling overview with valid billing info","511","verifyFillingOverviewWithValidBillingInfo","SelenideGridSuite","Sat Aug 09 14:10:09 GMT 2025","passed","Sat Aug 09 14:10:09 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyFillingOverviewWithValidBillingInfo"
"Verify cart item can be removed","713","verifyCartItemCanBeRemoved","SelenideGridSuite","Sat Aug 09 14:09:45 GMT 2025","passed","Sat Aug 09 14:09:45 GMT 2025","tests.cart.CartTest","Cross-Browser Tests","tests.cart.CartTest","verifyCartItemCanBeRemoved"
"Verify billing info is properly validated: {desc}","376","verifyBillingInfoValidation","SelenideGridSuite","Sat Aug 09 14:10:11 GMT 2025","passed","Sat Aug 09 14:10:11 GMT 2025","tests.checkout.BillingInfoTest","Cross-Browser Tests","tests.checkout.BillingInfoTest","verifyBillingInfoValidation"
