"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if a customer profile is required to open an account","6600","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:42:19 GMT 2025","passed","Fri Jul 04 12:42:26 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if customer can successfully access their own account","2280","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:40:32 GMT 2025","passed","Fri Jul 04 12:40:34 GMT 2025","tests.login.CustomerLoginTest","Chrome Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer postal code is validated when adding new customer","1474","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:41:54 GMT 2025","failed","Fri Jul 04 12:41:56 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to delete a customer account","3335","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:42:05 GMT 2025","passed","Fri Jul 04 12:42:09 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customer can successfully access their own account","2256","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:40:32 GMT 2025","passed","Fri Jul 04 12:40:34 GMT 2025","tests.login.CustomerLoginTest","Firefox Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a bank manager is able to add new customers","1569","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:42:03 GMT 2025","passed","Fri Jul 04 12:42:04 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if currency is required to open an account","6428","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:42:13 GMT 2025","passed","Fri Jul 04 12:42:19 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if customer names are validated when adding new customer","1708","verifyAddingCustomersWithInvalidNames","BankAppSuite","Fri Jul 04 12:41:50 GMT 2025","failed","Fri Jul 04 12:41:52 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a bank manager is able to open an account for a customer","2406","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 12:42:29 GMT 2025","passed","Fri Jul 04 12:42:31 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when withdrawing","7730","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:38 GMT 2025","passed","Fri Jul 04 12:41:46 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can view their own transaction history","2537","verify","BankAppSuite","Fri Jul 04 12:40:36 GMT 2025","passed","Fri Jul 04 12:40:39 GMT 2025","tests.customer.TransactionHistoryTest","Edge Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if customer postal code is validated when adding new customer","1607","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:41:55 GMT 2025","failed","Fri Jul 04 12:41:56 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customers can successfully withdraw their funds","2765","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:41:14 GMT 2025","passed","Fri Jul 04 12:41:17 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7800","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:29 GMT 2025","passed","Fri Jul 04 12:41:36 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","3501","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:42:07 GMT 2025","passed","Fri Jul 04 12:42:10 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if a bank manager is able to add new customers","1561","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:42:01 GMT 2025","passed","Fri Jul 04 12:42:02 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a customer profile is required to open an account","6498","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:42:20 GMT 2025","passed","Fri Jul 04 12:42:27 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","7707","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:40:56 GMT 2025","passed","Fri Jul 04 12:41:04 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7513","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:21 GMT 2025","passed","Fri Jul 04 12:41:28 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can view their own transaction history","2521","verify","BankAppSuite","Fri Jul 04 12:40:36 GMT 2025","passed","Fri Jul 04 12:40:39 GMT 2025","tests.customer.TransactionHistoryTest","Firefox Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if customers can successfully withdraw their funds","2508","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:41:16 GMT 2025","passed","Fri Jul 04 12:41:18 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7688","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:40 GMT 2025","passed","Fri Jul 04 12:41:48 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7598","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:30 GMT 2025","passed","Fri Jul 04 12:41:38 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if currency is required to open an account","6625","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:42:10 GMT 2025","passed","Fri Jul 04 12:42:17 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if customer postal code is validated when adding new customer","1889","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:41:53 GMT 2025","failed","Fri Jul 04 12:41:55 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a customer can successfully make a deposit","2567","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 12:40:41 GMT 2025","passed","Fri Jul 04 12:40:44 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customers can view their own transaction history","2548","verify","BankAppSuite","Fri Jul 04 12:40:36 GMT 2025","passed","Fri Jul 04 12:40:39 GMT 2025","tests.customer.TransactionHistoryTest","Chrome Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if a bank manager is able to add new customers","1428","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:41:58 GMT 2025","passed","Fri Jul 04 12:42:00 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if currency is required to open an account","6554","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:42:11 GMT 2025","passed","Fri Jul 04 12:42:18 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to open an account for a customer","2594","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 12:42:28 GMT 2025","passed","Fri Jul 04 12:42:31 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when making deposits","7957","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:40:55 GMT 2025","passed","Fri Jul 04 12:41:03 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1465","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:42:02 GMT 2025","passed","Fri Jul 04 12:42:03 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer can successfully access their own account","2267","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:40:32 GMT 2025","passed","Fri Jul 04 12:40:34 GMT 2025","tests.login.CustomerLoginTest","Edge Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when withdrawing","7647","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:40 GMT 2025","passed","Fri Jul 04 12:41:48 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1560","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:41:59 GMT 2025","passed","Fri Jul 04 12:42:00 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when making deposits","7754","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:06 GMT 2025","passed","Fri Jul 04 12:41:14 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","2406","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:41:16 GMT 2025","passed","Fri Jul 04 12:41:18 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a bank manager is able to delete a customer account","3680","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:42:05 GMT 2025","passed","Fri Jul 04 12:42:08 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if amount gets validated when making deposits","7383","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:40:46 GMT 2025","passed","Fri Jul 04 12:40:53 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7746","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:41:06 GMT 2025","passed","Fri Jul 04 12:41:14 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
