"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if customer can successfully access their own account","1590","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 13:37:14 GMT 2025","passed","Tue Jul 08 13:37:16 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer can successfully access their own account","1624","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 13:37:32 GMT 2025","passed","Tue Jul 08 13:37:33 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when making deposits","7261","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:39 GMT 2025","passed","Tue Jul 08 13:37:47 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","825","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 13:38:32 GMT 2025","passed","Tue Jul 08 13:38:33 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to add new customers","1399","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 13:38:49 GMT 2025","passed","Tue Jul 08 13:38:50 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when making deposits","6947","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:34 GMT 2025","passed","Tue Jul 08 13:37:41 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can view their own transaction history","2103","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 13:37:35 GMT 2025","passed","Tue Jul 08 13:37:38 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if customers can view their own transaction history","2116","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 13:37:34 GMT 2025","passed","Tue Jul 08 13:37:36 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if a customer can successfully make a deposit","1944","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 13:37:22 GMT 2025","passed","Tue Jul 08 13:37:24 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when making deposits","7377","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:43 GMT 2025","passed","Tue Jul 08 13:37:51 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","823","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 13:38:26 GMT 2025","failed","Tue Jul 08 13:38:27 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if currency is required to open an account","6353","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 13:38:40 GMT 2025","passed","Tue Jul 08 13:38:46 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a customer can successfully make a deposit","2274","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 13:37:39 GMT 2025","passed","Tue Jul 08 13:37:42 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when withdrawing","6938","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 13:38:13 GMT 2025","passed","Tue Jul 08 13:38:20 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1353","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 13:38:30 GMT 2025","failed","Tue Jul 08 13:38:32 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to delete a customer account","3033","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 13:38:36 GMT 2025","passed","Tue Jul 08 13:38:39 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if amount gets validated when making deposits","6969","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:26 GMT 2025","passed","Tue Jul 08 13:37:32 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","3122","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 13:38:55 GMT 2025","passed","Tue Jul 08 13:38:59 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customers can view their own transaction history","1586","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 13:37:18 GMT 2025","passed","Tue Jul 08 13:37:20 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if amount gets validated when withdrawing","7323","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 13:38:15 GMT 2025","passed","Tue Jul 08 13:38:22 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a customer profile is required to open an account","6409","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 13:39:09 GMT 2025","passed","Tue Jul 08 13:39:15 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if a bank manager is able to open an account for a customer","2272","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 13:39:17 GMT 2025","passed","Tue Jul 08 13:39:20 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when withdrawing","7304","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 13:38:33 GMT 2025","passed","Tue Jul 08 13:38:40 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1412","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 13:38:52 GMT 2025","passed","Tue Jul 08 13:38:53 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer names are validated when adding new customer","1437","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 13:38:28 GMT 2025","failed","Tue Jul 08 13:38:30 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if customer postal code is validated when adding new customer","1402","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 13:38:45 GMT 2025","failed","Tue Jul 08 13:38:47 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when making deposits","7348","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:52 GMT 2025","passed","Tue Jul 08 13:38:00 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","2186","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 13:38:55 GMT 2025","passed","Tue Jul 08 13:38:57 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a customer profile is required to open an account","6129","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 13:38:48 GMT 2025","passed","Tue Jul 08 13:38:54 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if currency is required to open an account","6402","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 13:39:01 GMT 2025","passed","Tue Jul 08 13:39:07 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to open an account for a customer","1384","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 13:38:57 GMT 2025","passed","Tue Jul 08 13:38:58 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer can successfully access their own account","1265","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 13:37:32 GMT 2025","passed","Tue Jul 08 13:37:33 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a bank manager is able to delete a customer account","1730","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 13:38:36 GMT 2025","passed","Tue Jul 08 13:38:37 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if a bank manager is able to add new customers","784","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 13:38:29 GMT 2025","passed","Tue Jul 08 13:38:30 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","6948","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:56 GMT 2025","passed","Tue Jul 08 13:38:03 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1340","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 13:38:32 GMT 2025","passed","Tue Jul 08 13:38:34 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if currency is required to open an account","6147","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 13:38:40 GMT 2025","passed","Tue Jul 08 13:38:46 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if customers can successfully withdraw their funds","1865","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 13:37:52 GMT 2025","passed","Tue Jul 08 13:37:54 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when making deposits","6987","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:43 GMT 2025","passed","Tue Jul 08 13:37:50 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer profile is required to open an account","6364","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 13:38:48 GMT 2025","passed","Tue Jul 08 13:38:54 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","7317","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:38:02 GMT 2025","passed","Tue Jul 08 13:38:09 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer names are validated when adding new customer","781","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 13:38:23 GMT 2025","failed","Tue Jul 08 13:38:24 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when making deposits","7198","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 13:37:55 GMT 2025","passed","Tue Jul 08 13:38:02 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","6974","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 13:38:05 GMT 2025","passed","Tue Jul 08 13:38:12 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
