"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if amount gets validated when making deposits","7557","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 16:46:55 GMT 2025","passed","Tue Jul 08 16:47:03 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1404","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 16:47:55 GMT 2025","passed","Tue Jul 08 16:47:57 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer can successfully access their own account","1483","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 16:46:20 GMT 2025","passed","Tue Jul 08 16:46:21 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a bank manager is able to delete a customer account","1637","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 16:47:40 GMT 2025","passed","Tue Jul 08 16:47:42 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if amount gets validated when withdrawing","6894","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 16:47:19 GMT 2025","passed","Tue Jul 08 16:47:25 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a customer can successfully make a deposit","2245","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 16:46:42 GMT 2025","passed","Tue Jul 08 16:46:45 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if a customer profile is required to open an account","6140","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 16:47:53 GMT 2025","passed","Tue Jul 08 16:47:59 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","7324","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 16:47:27 GMT 2025","passed","Tue Jul 08 16:47:34 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1354","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 16:47:25 GMT 2025","failed","Tue Jul 08 16:47:26 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customer can successfully access their own account","1436","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 16:46:26 GMT 2025","passed","Tue Jul 08 16:46:28 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customers can successfully withdraw their funds","1853","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 16:46:57 GMT 2025","passed","Tue Jul 08 16:46:59 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a bank manager is able to add new customers","773","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 16:47:34 GMT 2025","passed","Tue Jul 08 16:47:35 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","7260","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 16:47:00 GMT 2025","passed","Tue Jul 08 16:47:07 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7336","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 16:47:05 GMT 2025","passed","Tue Jul 08 16:47:12 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","2192","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 16:47:49 GMT 2025","passed","Tue Jul 08 16:47:51 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customers can successfully withdraw their funds","2398","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 16:47:14 GMT 2025","passed","Tue Jul 08 16:47:16 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customer names are validated when adding new customer","751","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 16:47:28 GMT 2025","failed","Tue Jul 08 16:47:29 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when withdrawing","6919","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 16:47:01 GMT 2025","passed","Tue Jul 08 16:47:08 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","6884","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 16:46:48 GMT 2025","passed","Tue Jul 08 16:46:55 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer profile is required to open an account","6362","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 16:47:42 GMT 2025","passed","Tue Jul 08 16:47:48 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","7204","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 16:47:15 GMT 2025","passed","Tue Jul 08 16:47:22 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1350","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 16:47:27 GMT 2025","passed","Tue Jul 08 16:47:28 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer can successfully access their own account","1808","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 16:46:35 GMT 2025","passed","Tue Jul 08 16:46:36 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if currency is required to open an account","6358","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 16:47:35 GMT 2025","passed","Tue Jul 08 16:47:41 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","6957","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 16:46:31 GMT 2025","passed","Tue Jul 08 16:46:38 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can view their own transaction history","2119","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 16:46:38 GMT 2025","passed","Tue Jul 08 16:46:40 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if a bank manager is able to open an account for a customer","2264","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 16:48:21 GMT 2025","passed","Tue Jul 08 16:48:23 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a customer can successfully make a deposit","2201","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 16:46:31 GMT 2025","passed","Tue Jul 08 16:46:33 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when making deposits","7251","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 16:46:49 GMT 2025","passed","Tue Jul 08 16:46:57 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7275","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 16:46:46 GMT 2025","passed","Tue Jul 08 16:46:54 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer profile is required to open an account","6401","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 16:48:12 GMT 2025","passed","Tue Jul 08 16:48:19 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","6929","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 16:46:40 GMT 2025","passed","Tue Jul 08 16:46:47 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if currency is required to open an account","6134","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 16:47:44 GMT 2025","passed","Tue Jul 08 16:47:50 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
