"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if customers can view their own transaction history","1601","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 12:27:04 GMT 2025","passed","Tue Jul 08 12:27:06 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if customer postal code is validated when adding new customer","1414","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 12:28:32 GMT 2025","failed","Tue Jul 08 12:28:33 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to open an account for a customer","2295","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 12:29:04 GMT 2025","passed","Tue Jul 08 12:29:06 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a bank manager is able to add new customers","1340","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:28:14 GMT 2025","passed","Tue Jul 08 12:28:16 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if currency is required to open an account","6403","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 12:28:47 GMT 2025","passed","Tue Jul 08 12:28:54 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if customer names are validated when adding new customer","1443","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 12:28:29 GMT 2025","failed","Tue Jul 08 12:28:30 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when withdrawing","7018","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:28:01 GMT 2025","passed","Tue Jul 08 12:28:08 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7009","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:52 GMT 2025","passed","Tue Jul 08 12:27:59 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can view their own transaction history","2093","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 12:27:22 GMT 2025","passed","Tue Jul 08 12:27:24 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if amount gets validated when making deposits","7058","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:12 GMT 2025","passed","Tue Jul 08 12:27:19 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","1452","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 12:28:46 GMT 2025","passed","Tue Jul 08 12:28:47 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when making deposits","7302","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:30 GMT 2025","passed","Tue Jul 08 12:27:37 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1343","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 12:28:10 GMT 2025","failed","Tue Jul 08 12:28:12 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customer postal code is validated when adding new customer","826","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 12:28:14 GMT 2025","failed","Tue Jul 08 12:28:15 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a customer profile is required to open an account","6410","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 12:28:56 GMT 2025","passed","Tue Jul 08 12:29:02 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if a bank manager is able to add new customers","811","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:28:17 GMT 2025","passed","Tue Jul 08 12:28:18 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customers can successfully withdraw their funds","2091","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 12:27:43 GMT 2025","passed","Tue Jul 08 12:27:45 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a customer can successfully make a deposit","2162","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 12:27:26 GMT 2025","passed","Tue Jul 08 12:27:28 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customers can successfully withdraw their funds","2187","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 12:27:57 GMT 2025","passed","Tue Jul 08 12:27:59 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customer can successfully access their own account","1823","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 12:27:12 GMT 2025","passed","Tue Jul 08 12:27:14 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a bank manager is able to delete a customer account","2998","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 12:28:16 GMT 2025","passed","Tue Jul 08 12:28:19 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customer names are validated when adding new customer","1410","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 12:28:08 GMT 2025","failed","Tue Jul 08 12:28:10 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when making deposits","7355","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:39 GMT 2025","passed","Tue Jul 08 12:27:46 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1414","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:28:39 GMT 2025","passed","Tue Jul 08 12:28:40 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customer can successfully access their own account","1699","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 12:27:17 GMT 2025","passed","Tue Jul 08 12:27:19 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a bank manager is able to add new customers","801","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:28:21 GMT 2025","passed","Tue Jul 08 12:28:22 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when making deposits","7344","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:48 GMT 2025","passed","Tue Jul 08 12:27:55 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer can successfully access their own account","1554","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 12:27:01 GMT 2025","passed","Tue Jul 08 12:27:02 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when making deposits","7002","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:30 GMT 2025","passed","Tue Jul 08 12:27:37 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1402","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 12:28:35 GMT 2025","passed","Tue Jul 08 12:28:37 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","7343","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:28:19 GMT 2025","passed","Tue Jul 08 12:28:27 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7171","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:53 GMT 2025","passed","Tue Jul 08 12:28:00 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to open an account for a customer","2171","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Tue Jul 08 12:28:34 GMT 2025","passed","Tue Jul 08 12:28:36 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if amount gets validated when making deposits","7267","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:19 GMT 2025","passed","Tue Jul 08 12:27:27 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","6986","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:21 GMT 2025","passed","Tue Jul 08 12:27:28 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a customer can successfully make a deposit","2158","verifyCustomerCanDepositSuccessfully","BankAppSuite","Tue Jul 08 12:27:17 GMT 2025","passed","Tue Jul 08 12:27:19 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if a customer profile is required to open an account","6173","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 12:28:37 GMT 2025","passed","Tue Jul 08 12:28:43 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if a bank manager is able to delete a customer account","1840","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 12:28:24 GMT 2025","passed","Tue Jul 08 12:28:26 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customer names are validated when adding new customer","813","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 12:28:11 GMT 2025","failed","Tue Jul 08 12:28:12 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when making deposits","7260","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:27 GMT 2025","passed","Tue Jul 08 12:27:34 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","6977","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 12:27:43 GMT 2025","passed","Tue Jul 08 12:27:50 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","1872","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Tue Jul 08 12:27:39 GMT 2025","passed","Tue Jul 08 12:27:41 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
