"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if amount gets validated when making deposits","7461","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:37 GMT 2025","passed","Fri Jul 04 12:26:44 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7619","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:18 GMT 2025","passed","Fri Jul 04 12:27:26 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1637","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:27:41 GMT 2025","failed","Fri Jul 04 12:27:43 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customer postal code is validated when adding new customer","1457","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:27:42 GMT 2025","failed","Fri Jul 04 12:27:44 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when withdrawing","7256","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:10 GMT 2025","passed","Fri Jul 04 12:27:17 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","3497","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:27:53 GMT 2025","passed","Fri Jul 04 12:27:56 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if a bank manager is able to add new customers","1443","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:27:50 GMT 2025","passed","Fri Jul 04 12:27:51 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a customer profile is required to open an account","6432","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:28:07 GMT 2025","passed","Fri Jul 04 12:28:14 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","7495","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:19 GMT 2025","passed","Fri Jul 04 12:27:27 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7744","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:55 GMT 2025","passed","Fri Jul 04 12:27:03 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can view their own transaction history","2340","verify","BankAppSuite","Fri Jul 04 12:26:27 GMT 2025","passed","Fri Jul 04 12:26:30 GMT 2025","tests.customer.TransactionHistoryTest","Chrome Tests","tests.customer.TransactionHistoryTest","verify"
