"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1613","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:31:20 GMT 2025","passed","Fri Jul 04 11:31:21 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","6482","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:31:39 GMT 2025","passed","Fri Jul 04 11:31:46 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"","2488","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 11:31:48 GMT 2025","passed","Fri Jul 04 11:31:51 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer can successfully access their own account","2298","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 11:29:51 GMT 2025","passed","Fri Jul 04 11:29:53 GMT 2025","tests.login.CustomerLoginTest","Chrome Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer can successfully access their own account","2350","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 11:29:51 GMT 2025","passed","Fri Jul 04 11:29:53 GMT 2025","tests.login.CustomerLoginTest","Firefox Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"","7517","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:15 GMT 2025","passed","Fri Jul 04 11:30:23 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","1489","verifyAddingCustomersWithInvalidNames","BankAppSuite","Fri Jul 04 11:31:09 GMT 2025","failed","Fri Jul 04 11:31:11 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"","2606","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 11:30:01 GMT 2025","passed","Fri Jul 04 11:30:03 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"","6476","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:31:40 GMT 2025","passed","Fri Jul 04 11:31:46 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"","1435","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:31:21 GMT 2025","passed","Fri Jul 04 11:31:22 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","1452","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:31:17 GMT 2025","passed","Fri Jul 04 11:31:19 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","7506","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:49 GMT 2025","passed","Fri Jul 04 11:30:57 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","1484","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 11:31:13 GMT 2025","failed","Fri Jul 04 11:31:15 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"","1584","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 11:31:17 GMT 2025","passed","Fri Jul 04 11:31:19 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"","6611","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:31:30 GMT 2025","passed","Fri Jul 04 11:31:36 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"","7554","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:06 GMT 2025","passed","Fri Jul 04 11:30:13 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","2616","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 11:30:00 GMT 2025","passed","Fri Jul 04 11:30:03 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"","6493","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 11:31:31 GMT 2025","passed","Fri Jul 04 11:31:37 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"","7720","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:48 GMT 2025","passed","Fri Jul 04 11:30:56 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","3689","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 11:31:24 GMT 2025","passed","Fri Jul 04 11:31:27 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"","7579","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:59 GMT 2025","passed","Fri Jul 04 11:31:07 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","2502","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 11:30:35 GMT 2025","passed","Fri Jul 04 11:30:38 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customers can view their own transaction history","2470","verify","BankAppSuite","Fri Jul 04 11:29:56 GMT 2025","passed","Fri Jul 04 11:29:58 GMT 2025","tests.customer.TransactionHistoryTest","Firefox Tests","tests.customer.TransactionHistoryTest","verify"
"","2498","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 11:30:01 GMT 2025","passed","Fri Jul 04 11:30:03 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"","7607","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:59 GMT 2025","passed","Fri Jul 04 11:31:07 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","7775","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:58 GMT 2025","passed","Fri Jul 04 11:31:05 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"","7623","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:25 GMT 2025","passed","Fri Jul 04 11:30:33 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","7572","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 11:30:05 GMT 2025","passed","Fri Jul 04 11:30:13 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"","2518","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 11:31:49 GMT 2025","passed","Fri Jul 04 11:31:51 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
