"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if a bank manager is able to add new customers","1401","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 20:29:22 GMT 2025","passed","Tue Jul 08 20:29:23 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to delete a customer account","3018","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Tue Jul 08 20:29:24 GMT 2025","passed","Tue Jul 08 20:29:27 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customer can successfully access their own account","1785","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Tue Jul 08 20:28:19 GMT 2025","passed","Tue Jul 08 20:28:20 GMT 2025","tests.login.CustomerLoginTest","Browser Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when withdrawing","7298","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:29:00 GMT 2025","passed","Tue Jul 08 20:29:07 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a customer profile is required to open an account","6363","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 20:29:35 GMT 2025","passed","Tue Jul 08 20:29:41 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if customers can view their own transaction history","2251","verifyCustomerCanViewTransactionHistory","BankAppSuite","Tue Jul 08 20:28:18 GMT 2025","passed","Tue Jul 08 20:28:21 GMT 2025","tests.customer.TransactionHistoryTest","Browser Tests","tests.customer.TransactionHistoryTest","verifyCustomerCanViewTransactionHistory"
"Verify if a bank manager is able to add new customers","1348","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Tue Jul 08 20:29:20 GMT 2025","passed","Tue Jul 08 20:29:21 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when making deposits","6944","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:28:31 GMT 2025","passed","Tue Jul 08 20:28:38 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7457","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:29:08 GMT 2025","passed","Tue Jul 08 20:29:16 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","771","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Tue Jul 08 20:29:22 GMT 2025","failed","Tue Jul 08 20:29:23 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if customer names are validated when adding new customer","784","verifyAddingCustomersWithInvalidNames","BankAppSuite","Tue Jul 08 20:29:19 GMT 2025","failed","Tue Jul 08 20:29:20 GMT 2025","tests.bank_manager.AddCustomerTest","Browser Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when making deposits","7258","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:28:34 GMT 2025","passed","Tue Jul 08 20:28:41 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","6901","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:29:10 GMT 2025","passed","Tue Jul 08 20:29:17 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","6963","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Tue Jul 08 20:29:01 GMT 2025","passed","Tue Jul 08 20:29:08 GMT 2025","tests.customer.WithdrawFundsTest","Browser Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7278","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Tue Jul 08 20:28:42 GMT 2025","passed","Tue Jul 08 20:28:49 GMT 2025","tests.customer.DepositFundsTest","Browser Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if currency is required to open an account","6151","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Tue Jul 08 20:29:36 GMT 2025","passed","Tue Jul 08 20:29:42 GMT 2025","tests.bank_manager.AccountTest","Browser Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
