"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if amount gets validated when making deposits","6788","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:21 GMT 2025","passed","Fri Jul 04 12:17:28 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if currency is required to open an account","6261","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:18:34 GMT 2025","passed","Fri Jul 04 12:18:40 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to add new customers","1755","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:18:18 GMT 2025","passed","Fri Jul 04 12:18:20 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to open an account for a customer","1348","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 12:18:51 GMT 2025","passed","Fri Jul 04 12:18:52 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a bank manager is able to add new customers","966","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:18:25 GMT 2025","passed","Fri Jul 04 12:18:26 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","6742","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:46 GMT 2025","passed","Fri Jul 04 12:17:52 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7667","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:29 GMT 2025","passed","Fri Jul 04 12:17:37 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","2215","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:18:33 GMT 2025","passed","Fri Jul 04 12:18:35 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if amount gets validated when withdrawing","6828","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:18:04 GMT 2025","passed","Fri Jul 04 12:18:11 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customers can view their own transaction history","2301","verify","BankAppSuite","Fri Jul 04 12:17:01 GMT 2025","passed","Fri Jul 04 12:17:04 GMT 2025","tests.customer.TransactionHistoryTest","Chrome Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if customers can successfully withdraw their funds","2519","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:17:39 GMT 2025","passed","Fri Jul 04 12:17:41 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if customers can view their own transaction history","2342","verify","BankAppSuite","Fri Jul 04 12:17:01 GMT 2025","passed","Fri Jul 04 12:17:04 GMT 2025","tests.customer.TransactionHistoryTest","Firefox Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if amount gets validated when making deposits","7399","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:11 GMT 2025","passed","Fri Jul 04 12:17:18 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","948","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:18:30 GMT 2025","passed","Fri Jul 04 12:18:31 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if customers can successfully withdraw their funds","2274","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:17:40 GMT 2025","passed","Fri Jul 04 12:17:42 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when making deposits","7064","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:30 GMT 2025","passed","Fri Jul 04 12:17:37 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer names are validated when adding new customer","1003","verifyAddingCustomersWithInvalidNames","BankAppSuite","Fri Jul 04 12:18:14 GMT 2025","failed","Fri Jul 04 12:18:15 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a bank manager is able to delete a customer account","1785","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:18:35 GMT 2025","passed","Fri Jul 04 12:18:36 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customers can successfully withdraw their funds","1990","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:17:41 GMT 2025","passed","Fri Jul 04 12:17:43 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a customer profile is required to open an account","6158","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:18:46 GMT 2025","passed","Fri Jul 04 12:18:52 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when withdrawing","7577","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:18:02 GMT 2025","passed","Fri Jul 04 12:18:09 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","6898","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:31 GMT 2025","passed","Fri Jul 04 12:17:38 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","959","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:18:19 GMT 2025","failed","Fri Jul 04 12:18:20 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if a bank manager is able to delete a customer account","2105","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:18:28 GMT 2025","passed","Fri Jul 04 12:18:30 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customer postal code is validated when adding new customer","872","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:18:20 GMT 2025","failed","Fri Jul 04 12:18:21 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when withdrawing","7015","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:54 GMT 2025","passed","Fri Jul 04 12:18:01 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","987","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:18:23 GMT 2025","passed","Fri Jul 04 12:18:24 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when withdrawing","7595","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:52 GMT 2025","passed","Fri Jul 04 12:18:00 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a customer profile is required to open an account","6091","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:18:42 GMT 2025","passed","Fri Jul 04 12:18:48 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","7428","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:11 GMT 2025","passed","Fri Jul 04 12:17:18 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","6909","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:18:04 GMT 2025","passed","Fri Jul 04 12:18:10 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer can successfully access their own account","1932","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:16:57 GMT 2025","passed","Fri Jul 04 12:16:59 GMT 2025","tests.login.CustomerLoginTest","Firefox Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customer can successfully access their own account","1999","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:16:57 GMT 2025","passed","Fri Jul 04 12:16:59 GMT 2025","tests.login.CustomerLoginTest","Edge Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if amount gets validated when withdrawing","6765","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:55 GMT 2025","passed","Fri Jul 04 12:18:02 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7146","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:45 GMT 2025","passed","Fri Jul 04 12:17:52 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7479","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:10 GMT 2025","passed","Fri Jul 04 12:17:18 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when making deposits","7764","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:20 GMT 2025","passed","Fri Jul 04 12:17:27 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can view their own transaction history","2318","verify","BankAppSuite","Fri Jul 04 12:17:01 GMT 2025","passed","Fri Jul 04 12:17:04 GMT 2025","tests.customer.TransactionHistoryTest","Edge Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if a bank manager is able to open an account for a customer","1337","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 12:18:57 GMT 2025","passed","Fri Jul 04 12:18:58 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer can successfully access their own account","1941","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:16:57 GMT 2025","passed","Fri Jul 04 12:16:59 GMT 2025","tests.login.CustomerLoginTest","Chrome Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a customer can successfully make a deposit","2349","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 12:17:06 GMT 2025","passed","Fri Jul 04 12:17:09 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customer names are validated when adding new customer","1558","verifyAddingCustomersWithInvalidNames","BankAppSuite","Fri Jul 04 12:18:11 GMT 2025","failed","Fri Jul 04 12:18:13 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a customer can successfully make a deposit","2384","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 12:17:06 GMT 2025","passed","Fri Jul 04 12:17:09 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if amount gets validated when making deposits","7349","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:17:20 GMT 2025","passed","Fri Jul 04 12:17:28 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
